PetalLength,PetalWidth,SepalLength,SepalWidth,StemThickness,FlowerClass
0.021481941,-2.072394263,1.864082929,0.362844611,1.286301929,2
0.041543126,0.05236471,0.659549761,-0.10801532,-0.50476618,0
0.048091863,-0.85431228,0.113329442,-0.348459391,0.604865097,1
-0.775491359,-3.064127566,1.864970152,-0.943226715,0.559113635,2
0.329063266,-1.715084661,1.283695495,0.071997233,1.361171059,2
-0.210984081,-3.365494574,1.626987934,-0.002067013,2.277575829,2
0.304746726,-2.023234218,-0.57203202,-1.116555335,1.925668413,1
0.24481156,0.470227364,-0.768186683,-0.581030246,-0.20387804,0
-0.391014293,0.850940014,0.248009118,-0.361601071,-1.693103503,0
-1.004849181,-1.691507097,-0.429039965,-0.38481877,0.751290371,0
-0.163332734,-2.438123406,2.475170372,0.432751292,1.156794544,2
-1.421546613,-0.719425327,0.669261044,0.667921618,-0.56667853,0
-0.554703833,-2.327612472,0.491223746,-1.636711854,0.34776488,1
0.362307736,3.45068637,-1.34344674,-2.515694963,-4.273041351,0
1.457117389,-1.081573444,1.586381414,0.372107194,1.846337813,2
-2.074012302,-2.128228798,0.815960256,1.529988673,0.809111194,0
-1.697447504,-3.124663106,-2.044158702,-3.359449205,0.346142702,1
-0.545275984,-3.304809173,1.372556591,-0.515051116,1.661571565,2
-1.352027259,-5.897650003,2.879514755,0.445005201,3.343289649,2
-2.722316934,-7.646056936,2.638077856,0.217261062,3.795175552,2
-1.922916252,-4.852071643,1.289654568,-1.099060775,1.532540482,2
-1.848467405,-7.301409266,2.356298527,0.861318199,4.951415561,2
-0.621118498,-1.369890729,-0.307263777,-0.902680961,0.331608362,1
-1.014307643,-3.982149811,1.333030383,-0.425043427,1.996780309,2
-2.478365857,-1.87676661,-0.461185883,-0.027931716,-0.217372412,0
-0.22934121,-3.56610184,1.726970721,-0.157502637,2.289873057,2
-0.417714735,-2.226948921,-1.591433537,0.73431082,3.443550766,1
-2.64205459,-2.814304094,-3.165316762,-1.55151324,1.142598324,0
-0.758198079,0.341073887,0.917291719,0.723120987,-1.1307569,0
-0.868120105,-1.203658694,0.638450344,-0.188901383,-0.139810605,1
-0.959145332,-1.317171769,-1.070973628,-0.444989558,0.761647902,0
-3.056575324,-4.912778041,0.518901257,-2.353368841,0.025520204,2
-0.061493996,-3.11151987,-1.17590596,-2.237954408,2.236278687,1
0.884378265,4.119728237,-0.789702384,-2.570467557,-4.841281006,0
-4.179463814,-7.411645697,0.637986907,-1.893309901,1.789637868,2
-0.457664765,-3.817434524,1.630091673,-0.0284248,2.48350247,2
-3.127092975,-3.82215121,-0.29595014,-2.592651093,-0.849072535,2
-0.359567503,-4.3084868,2.17310884,0.29769417,2.995823049,2
-1.507603496,-0.603052648,-0.719911195,-0.818783567,-1.01712592,0
-0.635742884,-0.466657392,-0.197221209,-2.360190977,-1.778117038,2
-0.65701669,-2.926492725,-1.130374782,-2.703072482,1.083373089,1
-1.540792969,-2.799845546,-1.997581915,-0.193353127,2.496289144,1
-0.864147853,-1.976334495,0.331179617,-3.495728254,-1.609284636,1
-0.997524114,-2.341452393,0.248125044,-1.479382871,0.195840859,2
-1.177655054,0.141360848,0.334881494,-0.471134425,-1.864004711,0
1.38072881,-2.739857524,-0.905338763,-1.970632094,3.297860199,1
-1.865024029,-4.642373525,1.95239909,-0.488852973,1.414298984,2
-3.223676348,-8.466637807,2.677532579,0.530957757,4.365335392,2
-0.771592865,-2.043939462,-1.423231466,-0.277705075,2.045625233,1
-1.653981022,1.0218598,-1.704414455,-1.507256629,-2.751386381,0
-3.184365861,-4.246078961,-0.248627266,0.707421666,1.968894323,0
-0.576821162,-3.271141233,1.231806415,-0.842400994,1.438872667,2
-0.138620134,-2.931470813,2.186078706,0.01048982,1.558795911,2
-2.086716084,-6.086541988,2.199222591,-0.108540541,2.828199062,2
-0.57471285,-1.204000326,-1.775696967,-1.492612699,0.678434715,0
0.102788653,2.540039041,-2.620139364,-3.496875411,-3.518843207,0
-0.522259483,-1.511710722,-0.714077738,-0.432984008,1.179940149,1
-0.583019668,-0.724785991,-0.757781323,-0.05072339,0.614581279,1
-0.229746368,2.316201474,-1.762594125,-2.590897413,-3.470419421,0
0.949158099,2.994976359,-1.131306572,-2.418172143,-3.28195694,0
-1.658485393,-1.295641481,1.018581302,-1.502774911,-2.037845289,1
-1.952365123,-1.240164647,-0.889486201,-0.858186768,-0.715535749,0
-3.524720492,-4.825343628,0.066899825,-2.210386288,-0.137258474,2
-2.307441269,-2.625443505,-0.483140206,-1.839387057,-0.609329656,1
-0.641176508,0.366037922,-0.61226013,-0.970356527,-1.353599185,0
-0.572561315,-1.222388687,0.790950361,-1.023611149,-0.547855885,2
-1.134526366,-0.022480236,-2.328550811,-1.956857204,-1.102331787,0
-1.826940384,-0.19015905,0.809021927,0.351881539,-1.838087194,0
-0.446261998,-1.758109867,-1.715590356,-1.800202805,1.113758253,1
-0.552898907,-3.708226945,0.622363034,-0.656227229,2.435090208,2
-1.186428859,-5.552252863,2.536183447,0.562799828,3.448485164,2
0.253289437,2.872155229,0.216267187,-0.779076365,-3.453373202,0
-0.024783455,1.943149255,-2.240554506,-2.442216705,-2.472736491,0
-1.294216012,0.223544168,-3.625572553,-2.801658518,-1.338203276,0
0.407763903,-1.158724539,1.342014178,-0.462322755,0.424969444,1
-2.025222029,-2.751439819,0.783059488,1.091307166,1.198070664,0
0.21433389,-1.389733334,0.748543325,-1.18719471,0.303515206,1
-0.652038165,-2.437054224,-0.126504225,-1.237423967,1.048415881,2
0.92218355,-1.114394906,1.838390047,-0.007236002,0.914951474,2
-1.006638354,-3.671126143,1.102910449,-0.952041982,1.430865475,2
0.847994785,-1.311420185,0.025601073,1.22267217,3.093154659,1
-2.007988493,-3.579335661,-1.63558723,-0.0362455,2.739666775,0
-0.784042577,-4.500055727,2.593996896,1.351880231,3.302771042,2
-2.450611402,-1.496571003,-2.274625051,-1.65025651,-0.667443215,0
-1.770373444,-5.215309366,1.608299185,-0.590954214,2.240940528,2
-1.675897006,-3.031740337,-4.106411717,-1.420323442,3.001528708,1
-2.780629884,-2.993532899,-0.810072673,-3.436918671,-1.680298241,2
-0.177126074,-0.176386315,0.493758869,-1.494329481,-1.413215812,2
-1.298099245,0.368435201,-2.327804641,-2.296281958,-1.92325019,0
0.107366807,-1.785453378,1.623191474,-0.592518437,0.509272088,2
0.933041954,-2.759386873,-0.366027199,-2.15492123,2.405117905,1
-1.829553418,-2.267002697,-1.922092303,-0.995020387,1.0133143,1
-0.103462574,0.727542872,-4.072127282,-3.555568893,-0.977081559,0
0.092612528,-4.341580053,2.015047732,0.487287536,3.71434894,2
-1.978455017,-4.813357406,1.124435775,-0.981241031,1.628494973,2
0.780527689,4.875482751,-3.522487534,-4.649712754,-5.579897495,0
-1.568358325,-1.212425722,-0.100635468,0.475153171,0.136993015,1
-0.600033612,-1.806857228,-1.068429283,0.027386688,1.974538751,1
-1.560403164,-5.942770607,3.223206408,0.762932883,3.208839861,2
-2.037712929,-3.891988949,-0.812245016,0.602389041,2.999687367,0
-1.01963835,0.807118243,-1.061484157,-1.612283994,-2.383481037,0
0.777833739,3.591956949,-1.481510296,-2.349866721,-3.801994092,0
-0.773661772,-1.838591947,0.22114782,-1.889553985,-0.396378983,2
-0.870468549,0.07238371,-1.051719817,-0.993844663,-1.017552507,0
-1.833782514,-2.167044581,-0.569523582,-1.458581754,-0.282610377,1
-1.877198487,-4.855135609,1.221903955,-0.655857586,1.953585418,2
-2.098383731,-2.277727694,-0.861900581,0.215045191,1.003568686,1
-0.888855958,0.358456608,-3.042708191,-2.910381638,-1.5241633,0
0.272888536,-1.201742932,1.380489243,0.839968345,1.28517618,1
-0.30017367,1.06393329,-0.352918995,-0.583550891,-1.616918882,0
0.150133296,1.694260457,-1.364792065,-2.24742839,-2.441846428,0
0.488522694,0.720095136,0.710016246,0.312300651,-0.477589101,0
0.31050225,-1.559656912,0.97113054,0.400291904,1.62090321,1
-2.980192901,-6.020841785,1.214803815,-1.668968669,1.330244417,2
-1.000422692,-3.617133937,0.529254355,-1.224998818,1.534180738,2
-0.31914201,2.044899987,-1.74346102,-1.852384386,-2.73691152,0
-2.35427741,-1.627574048,-1.715552268,0.777477596,1.027304018,1
-1.055428909,-3.933706715,0.882818893,-0.415232616,2.193561281,2
-2.170845327,-2.270079568,-1.778816844,-1.392597878,0.295313664,1
0.247495713,1.852121114,-2.062748372,-2.558841573,-2.308309548,0
-1.076376977,-2.686294111,-1.895541582,-1.620381866,1.705947244,1
-0.69487706,0.649386146,-1.054593976,-2.039286831,-2.22340289,0
-0.884004574,-0.928614463,0.347546405,0.470349802,0.231706237,0
-0.639758566,-4.269691122,2.319031116,-0.282168469,2.156623794,2
1.476798833,5.560306595,-2.135846919,-3.341821233,-5.494828102,0
-3.83128535,-2.034117627,-1.119256794,-2.329813838,-2.691291543,1
0.018960534,-2.330734452,2.004718476,0.088235139,1.259935162,2
-1.130957534,-2.470357755,-0.32587044,-2.55342062,-0.245540584,1
-3.019271076,-6.148955509,1.903671989,-1.192351371,1.35199358,2
-1.002191943,-2.806201828,1.683685713,-0.762242589,0.316140737,2
-2.572824598,-1.089087127,-3.392592578,-2.430989871,-1.097997153,0
-1.325225541,-2.305040111,-0.51599039,-1.500274842,0.296050989,1
-0.728280742,2.174662966,-0.818978673,-0.770270944,-3.041590689,0
-0.571942867,-2.25446449,-0.04893437,-1.667947489,0.567674329,1
-0.397569173,-2.262595787,-1.05981805,-2.588204558,0.689828264,1
-2.645925836,-2.743679732,-1.800952941,-0.799068727,0.777720135,0
-1.184763023,-2.464962856,-0.944844915,-0.383067109,1.701050579,0
0.184194122,0.015216182,0.210229202,-0.241391502,-0.145870312,0
-0.681169983,0.016159191,-1.609666001,-1.868127879,-1.078342759,0
-1.663676482,-1.415981847,-1.360734882,-1.005766154,-0.065945776,0
-2.656983326,-4.621682011,0.40580308,-2.568892533,0.024988411,2
-3.084573771,-1.591986526,0.112388282,-0.43199881,-1.767592275,1
-1.262706382,-1.92609922,-0.349568336,-2.318950774,-0.75109561,2
-1.292697943,-1.022275655,-0.398811698,1.147389817,0.897416278,1
-1.18197443,0.404659919,-1.041791756,-0.869403818,-1.582358633,0
-0.873219031,-1.377227185,-1.528729934,-1.400994205,0.479931917,0
-1.519263703,-2.809206632,0.758137745,0.886514771,1.61787286,0
-0.69763505,-2.24204048,0.988114367,-1.105320255,0.205689091,2
0.324543401,-1.809158496,-1.015078963,0.367015367,3.105538405,1
-1.685938766,-1.812446266,-1.215228579,-0.871360757,0.334127262,1
-0.74825544,1.107957859,-1.47307285,-2.033800206,-2.488049855,0
-1.111249921,-1.4878441,0.011654775,0.219909837,0.612036459,0
-0.423122897,-0.842586701,-0.184793013,-0.172965504,0.446270257,0
-1.753127388,-2.35998532,-0.097114604,-2.317277215,-0.937680838,2
-0.494453659,-1.102354719,0.337236136,-0.03416124,0.424939268,1
0.933676922,-0.393204534,0.930606074,-0.118802194,0.658191489,1
-0.720111423,-2.239437178,-1.570629992,-1.68497586,1.340920231,1
-2.724088293,-6.905586625,1.026878775,-0.912339202,3.183376664,2
-2.002359376,-2.678467379,-2.680037819,-1.423044959,1.423659351,0
-2.101147136,-5.903952033,1.496538246,0.261553185,3.337765031,2
1.073513592,-1.557131943,1.139020625,-0.111236133,1.881622611,1
-1.390783951,-3.072314771,-1.137262284,-0.954667627,1.823271646,1
0.829833171,-2.779390596,-2.067947986,-1.600731612,3.797448153,1
-0.977548529,-0.1366958,-2.343063269,-1.997819322,-0.850899953,0
-2.261629066,-4.652755872,0.377577742,-2.516547016,0.502341815,2
-1.254896803,-1.629596946,-0.49141656,1.173027474,1.642754719,1
-1.856816652,-1.812857708,-2.893345642,-1.837643084,0.490020997,0
-1.739675599,-3.080011564,0.854390063,-1.180945428,0.079973514,2
0.2951106,0.686873883,-2.360377479,-2.547336531,-0.856193263,0
-2.172179382,-3.606985965,-0.882238962,0.332154726,2.413149882,0
-3.165681663,-4.256386462,-0.56370158,0.43113918,1.987880687,0
0.281394469,-0.095899789,-0.381845106,-0.70813133,0.085331918,0
-0.913831693,-2.006890334,-1.71099672,-0.634005674,1.780560774,1
-1.347465134,-4.177554965,1.939136009,-0.441589772,1.483029326,2
-2.161924345,-2.067837943,-0.635494094,-0.434257081,0.0974096,0
-1.810229767,-3.132749658,-1.905582319,-3.119899454,0.33627746,1
-0.866425069,-2.19915911,-0.325002857,-1.747134306,0.333596517,1
-0.513444323,-0.651229732,-0.552086698,-0.059856864,0.471612358,1
-1.953954965,-5.490269982,1.455172693,-0.928401482,2.189921497,2
1.179703411,1.745270044,-2.1419272,-2.13391299,-0.914962186,0
0.484648825,-1.08148977,-1.357719575,-1.029144839,1.67755678,1
-1.17463118,-4.083896703,1.270458084,-0.795320099,1.707656943,2
-1.288102889,-0.706129098,-0.539080133,-0.309428268,-0.426720789,0
0.021413557,-0.386834747,2.082376886,1.222635827,0.039585018,0
-3.305865326,-3.481856126,-0.761729317,0.245760839,1.029790616,0
-1.438542146,0.032478968,-2.251151407,-2.367533137,-1.812823274,0
0.318232437,0.59548999,0.759005257,0.291832259,-0.561105916,0
0.447337561,-0.781697582,0.257495737,-1.136606703,0.243653368,2
-1.729188965,-3.547119321,0.243543074,-1.339457757,0.83783007,2
-1.063411261,-6.136474832,2.240303148,0.325395588,4.183736115,2
-1.094050242,-1.839830887,-0.444590933,-1.564428914,-0.052828988,1
-2.607606852,-6.289786893,1.298350687,-1.055170199,2.381999996,2
-0.647468663,0.330047477,-1.202357194,-1.225397261,-1.14541322,0
-2.020752305,-4.842322874,1.004322439,-0.973077651,1.697910054,2
-1.092349072,-0.546889015,1.145953163,0.915209768,-0.534795309,0
-1.523294216,-5.174593074,1.249495213,-0.957062443,2.391440922,2
-1.628406225,-3.435575595,0.98599417,-1.372216213,0.334301371,2
0.072119578,-2.388862621,-0.177607511,-2.60932455,0.717672673,1
-1.499330993,0.35193204,-1.080318744,-0.795835662,-1.760434826,0
-2.371680919,-1.945051344,0.417757188,-1.98856605,-2.051919101,1
0.406688549,-1.745603171,0.680783142,-0.735831733,1.241527185,2
-1.262193679,-1.232983752,-0.516433831,-0.513020733,-0.01954215,0
-2.239699435,-2.80662955,-1.286712391,-1.36827853,0.497366645,1
-1.785004236,-1.790130161,-0.357639397,-0.31270579,0.09675229,0
-4.675189025,-4.234821562,-0.501598095,0.373413145,0.400725048,0
-1.527513584,-3.429822449,-2.835011794,-2.762701569,1.767981668,1
-3.042565251,-2.481690348,-3.230535037,-1.874535857,0.202818501,0
-1.000820665,0.898200417,-1.615777811,-1.340205449,-1.91162413,0
-0.522931908,0.163513564,-0.63998886,-0.454811195,-0.624843482,0
-2.905474713,-5.586833861,1.240140082,-1.604735643,0.98458457,2
-2.979985063,-1.395837441,-2.270784777,-1.283264828,-1.020746281,1
-0.928937245,-3.421711139,-0.321767235,-3.690407233,0.090928498,1
1.489633573,-0.835308126,1.84898507,0.815806421,1.789935971,2
-1.267554102,-4.152912665,1.098176181,-0.357332536,2.122236348,2
-1.026736881,1.198083885,-2.888822651,-2.686089477,-2.460963982,0
0.500252513,0.122281117,1.456191172,0.558342234,-0.125334682,0
-1.015135524,-2.966955665,-1.963154174,-1.420290692,2.249332275,1
0.13501786,2.182470763,2.78146017,0.737483385,-3.317304074,0
-1.002332929,-5.320126428,2.681696047,0.87435748,3.529960906,2
-0.817463875,-0.829404666,-1.023944401,-0.480223681,0.338144965,0
-0.578370114,0.650898636,-1.515134884,-1.677267171,-1.55367618,0
-1.639435156,-3.183180508,-0.00119641,0.743361821,2.25442095,0
-1.391004823,-3.626356056,0.717688485,-1.525774116,0.818282818,2
0.564036444,1.388103165,-2.974632288,-3.490264151,-1.642456738,0
-2.450470023,-4.391253473,-0.502470645,-2.133674982,0.878449221,2
-1.583675626,-2.69359504,0.731287949,-2.144856181,-0.811291324,2
-0.813324887,-3.072670254,-1.520564686,-1.729025232,2.051612566,1
0.888726353,-0.335479873,0.932487876,-0.719756587,0.104334476,2
1.762719324,-2.509136622,-1.343281428,-1.522239123,4.040498821,1
-1.413854207,-1.564812166,-1.399635552,0.073646388,1.164034786,1
-1.745481242,-2.558844669,-1.393157023,-0.450513511,1.476492491,0
0.830579562,1.080411874,-0.672357808,-1.974227574,-1.362229229,2
0.351807309,-1.247032633,-0.924672328,0.510581832,2.598761576,1
-2.089738905,-1.596901602,-2.783638995,-2.21527512,-0.313460098,0
-2.370869844,-3.693825237,-1.596712121,-4.928831746,-1.173475523,1
-3.00456624,-1.977592947,-1.132430499,-2.104976985,-1.761858008,1
-1.728085216,-1.665964227,0.34220736,0.455546919,0.161341628,1
0.821691853,-2.086825662,-0.354898368,-1.962728334,1.732978526,1
0.839789125,-1.808543285,1.461695948,0.034623373,1.821410284,2
2.089264993,1.110427768,1.455623011,-0.304183202,-0.234969654,2
-1.919565046,-1.392053796,-0.77642909,-0.773869784,-0.532835481,1
-1.707761255,-1.705346936,-2.2428113,-1.438555707,0.417620067,0
-3.362878522,-3.181900274,-2.49506769,-0.854866281,0.91936583,1
0.620397768,-0.984654217,-1.325742638,1.005644932,3.208958438,1
1.240999838,2.548867028,-2.04066618,-2.533361194,-2.051382608,0
-0.535475779,-1.827985703,0.496698133,-1.246750957,0.134828198,1
1.477736121,-0.812146614,2.336996827,0.585504487,1.278534165,2
0.184694826,1.747656705,-2.45453639,-2.800651173,-2.198006253,0
0.141509072,-2.960052985,1.125384287,0.256697306,2.707678647,2
0.539014092,4.293410116,1.786691143,0.005663516,-5.042136115,0
-1.991622438,-1.976643743,-1.609479281,-1.614496874,-0.104703545,1
-2.620292598,-2.085517614,-1.469138816,0.104005457,0.58607589,1
0.172785648,-0.372342985,1.208865363,-0.858430066,-0.836227257,2
-0.417177534,-1.441710141,0.093890238,-0.35357491,0.766761465,1
-3.113531969,-5.162625675,0.425878763,-1.932102747,0.601630643,2
0.423744778,-1.576202478,0.870432628,-0.644644025,1.03217214,2
-0.882031698,1.521370955,-5.721387742,-5.111593631,-2.702073541,0
0.81751859,-0.810355567,0.017019404,2.304661022,3.355119973,1
-2.747220672,-6.095646879,1.262752821,-1.029676028,2.084176273,2
-2.548523437,-1.426138628,-1.655860703,0.852267302,0.645702427,1
-3.6933092,-7.750559906,2.111857662,-0.672704027,2.613215329,2
-2.052806688,-1.528782469,-1.526961472,-0.857818521,-0.117082801,1
-0.853847276,-0.588220976,0.224274282,0.459211885,-0.024155191,0
-1.844678815,-2.452456468,-0.115371159,-2.025831183,-0.702605373,2
-2.588594144,-2.642916402,-1.91229384,-1.490201264,0.282772606,1
-2.782567729,-2.51747468,-2.112102191,-0.440005638,0.869940667,0
-0.908419309,-5.21920359,2.239234854,0.651023222,3.626015957,2
-2.423592563,-3.916623379,-2.426530525,-4.011657235,0.207383206,1
-1.286849492,0.221155476,1.039375562,0.39719909,-1.844678606,0
-0.552091317,-1.764491115,0.662468659,0.711602369,1.410882164,0
1.097760687,1.286047342,-0.755696632,-1.043672367,-0.567166817,0
-2.39136832,-0.556449486,-0.49489258,-0.372207067,-1.740588462,0
-0.846564101,-0.382786307,0.528004168,-0.325805351,-1.005518361,0
-0.615008393,-0.487548416,0.877486022,0.772446161,-0.066980781,0
-0.793605669,-1.594255535,-1.88410042,-0.681831655,1.541712771,1
-1.213961234,-2.485682998,0.600682345,-2.171675741,-0.602958103,2
-2.948150182,-1.443467077,-1.347668148,0.048900223,-0.520292071,1
-1.511251878,-3.457809379,0.336343797,-1.364372832,0.882728378,2
-0.196749358,-1.899740505,-1.601659146,0.927449445,3.470948795,1
-1.340712628,-5.12368783,1.83051652,-0.307824101,2.64079104,2
1.388102475,-0.656382617,1.212186533,0.050984888,1.329714033,2
0.082359807,-2.713764933,-0.41482954,-3.848681936,0.288218661,1
-2.420822371,-6.480243633,1.667592404,-1.109929781,2.492825894,2
0.77145087,4.038563513,-0.845696961,-1.920274899,-4.347729717,0
-1.254366172,-5.964988079,3.336723749,1.195746384,3.78496582,2
-1.683589121,-2.874471314,-1.117626284,-3.433641765,-0.532435756,1
1.772398578,-2.738809374,-1.565935451,0.112141728,5.647166135,1
-1.253424637,-2.266108882,-1.537612837,-2.134202115,0.488882829,1
0.063776606,3.602973648,-1.539170828,-2.380275027,-4.501769977,0
-1.216095291,-1.779687332,-0.746876389,-1.116020341,0.287548814,1
-2.123079199,-6.185814741,0.855041458,-1.416898343,2.75587946,2
-3.039310161,-2.299472377,-1.336322693,-0.950985003,-0.473172351,1
-0.594997736,0.790792333,0.910109688,-0.242743069,-2.154371968,0
-0.232555586,-2.901791371,1.995424921,0.083380462,1.608721058,2
-3.416296934,-2.376498201,-1.681733007,-0.574088569,-0.267174404,1
-1.716065101,-2.281481234,-1.265205448,-2.350256313,-0.280451155,1
-1.715893904,-1.110636543,-0.171071084,-0.35251981,-0.687654898,0
-3.926870244,-9.360566034,2.289399298,-0.502401456,4.074261832,2
-1.59956938,-3.002734228,0.753159995,-2.044578286,-0.444269929,2
0.654321344,-1.801958021,0.364739041,1.497022026,3.406557027,1
-0.725765695,-4.070858908,1.445462193,-0.272845682,2.41609376,2
-0.564894105,-1.095887999,-0.118584006,-0.767306142,0.085561297,1
-2.607249782,-5.707858108,1.555491507,-1.306557584,1.429655163,2
-0.82718823,-0.765075729,-0.803344133,-2.247715878,-1.194726285,2
-1.433525622,-4.274630058,0.408559024,-1.420003909,1.721864083,2
-3.62626631,-3.188376164,-1.598521412,-0.527662002,0.353503254,0
-1.374342278,-0.527163929,-2.937688821,-2.444988786,-0.798382122,0
-1.263796653,1.672876707,0.238409597,0.031324331,-3.105893343,0
-3.063529156,-4.370921436,-2.516328696,-0.51815806,2.714202185,0
-0.29110996,-2.065106703,1.063147288,-1.033570626,0.42796426,2
2.538631805,-1.405649545,0.144072243,1.680172873,5.11977581,1
-0.31430452,0.785357594,-2.333333887,-2.455060365,-1.505263021,0
-0.489243273,-3.498660358,0.713679802,-0.832557768,2.091304798,2
-2.397212335,-1.301457779,-2.947681904,-2.176551456,-0.791699043,0
0.617530223,2.193535446,-1.065536392,-2.94360037,-3.207587388,2
0.590530442,0.185658277,0.107612568,-1.560961001,-0.844836826,2
1.115408681,-2.494699389,0.047224271,-1.924686975,2.223699493,1
0.763998584,0.304294544,-0.085785201,-1.063106534,-0.305821908,2
-0.348257108,-2.527751047,1.877375661,-0.962313744,0.399211534,2
-1.31574191,0.086834867,-2.121432621,-1.458250594,-1.150811156,0
-0.709857613,0.388905688,-0.488352684,-0.668222159,-1.296481783,0
-1.907725658,-2.660918047,-0.562566888,-1.938195225,-0.204057157,1
-2.080528824,-2.108875707,-1.280338936,-0.631584057,0.474140791,1
0.033031305,-2.291672163,1.235010273,-0.411069688,1.339588583,2
-0.558125045,-2.227521808,1.858166628,-1.325606971,-0.378296179,2
1.76023124,0.455917563,0.667957641,-0.848280999,0.206453671,2
-0.029332868,-1.385707646,0.270498661,-1.209064683,0.341168125,2
-1.401084953,-4.153020286,0.772348171,-0.617023905,2.000151929,2
-3.220948906,-5.023385193,0.076791519,1.505397137,3.13411447,0
0.31738657,2.200907925,-1.086814649,-1.935924142,-2.744824534,0
0.467611466,-0.172767381,0.014358948,3.159972032,2.988460308,1
-0.972950755,0.247070943,0.180657778,-0.453848209,-1.663907189,0
-2.07662582,-4.351674594,0.937033643,-1.398718693,0.857109368,2
-0.10794176,-0.079760812,-0.962764311,-0.98707743,-0.160551501,0
-1.225585733,-2.91279059,-1.197562052,-3.088560652,0.264662093,1
1.144369662,-1.963290323,-0.891826656,-1.458491518,2.63207524,1
-1.581950424,-2.661871396,0.336729787,-2.508093974,-0.86808979,2
-0.185153112,1.068677684,-0.636837636,-0.995717025,-1.63974318,0
-0.960104968,-0.536608155,-3.624356815,-2.94366781,-0.32637748,0
-2.255902712,-3.75539707,-0.061958748,-2.383885908,-0.052421361,2
-0.552748402,0.927887096,-1.391360708,-1.722994712,-1.927655352,0
-0.532105562,-0.66417423,1.231358967,1.215091475,0.308200747,1
-2.574861573,-3.417417845,0.451414546,-2.264532049,-0.947633553,2
-0.154902785,-0.423044789,0.434215523,-1.553364935,-1.141932254,2
0.53316194,-1.652034503,1.470707159,-0.422456303,1.010707228,2
-1.958667408,-0.250313314,-1.023843103,-1.322256744,-2.01358891,0
-2.754450823,-5.184521723,0.807455703,-1.74278114,0.880962752,2
-0.522766877,0.193148434,-0.006777132,-0.012014951,-0.719149793,0
-0.900654283,-0.540897655,0.841668179,-0.252009403,-1.03442855,0
-2.775939945,-1.387916869,-1.042759061,1.33045536,0.357814591,1
0.026372584,0.176629931,1.48245445,0.920552691,-0.393417778,0
-1.20083954,-4.396793558,1.848956741,-0.170372219,2.113567672,2
-0.522500303,-2.204646847,-2.245519291,-1.157650196,2.312516718,1
-3.097668085,-2.70267868,-2.414841338,0.174382264,1.399896878,1
-0.345871003,-0.390437693,0.807668192,-1.584767611,-1.619331829,2
-0.516046228,-2.730182272,1.197387917,-0.655764042,1.096864656,2
-2.048820108,-2.514410295,-0.188508397,0.247421131,0.903364353,0
-0.946206355,-5.003194407,1.86289045,0.096141623,3.184433144,2
-0.2419119,-3.688143084,2.945712699,0.523757865,2.154273587,2
1.503498003,-2.747598746,1.449946944,-2.283974777,1.726671563,1
0.438037616,1.145712384,-1.047553257,-2.809312657,-2.205484738,2
-0.928494095,-2.156458487,-1.8745534,-1.322081451,1.509933106,1
-0.203149888,-1.775972398,0.198183886,-1.274545961,0.572299175,1
-0.536305693,-1.617419908,0.533183934,-1.572295732,-0.350583507,1
-0.695384582,-2.243977528,0.123466421,-1.425670785,0.509008063,1
-2.026712812,-5.759008381,1.606713452,-0.585911898,2.55913292,2
-1.885303326,-4.099189076,0.451970024,-1.421075451,1.067795955,2
0.47006496,-2.588202056,-1.8005306,0.969167723,4.996759206,1
-0.324031426,-2.448571708,-2.255645212,0.452388335,3.969025314,1
-0.884694536,-3.14329639,-2.115086072,-1.669493712,2.469402083,1
0.152627247,-0.843694148,0.331964075,1.212641696,1.725533306,1
0.244215628,-0.774593905,1.155922547,-0.854755667,-0.312139176,2
2.507973132,-0.687889394,-0.219792451,1.546478818,4.470105614,1
-0.942253485,-0.330546738,-0.074237551,-0.342103608,-0.791152496,0
-2.095696905,-2.231003177,-2.256437007,-2.473563707,-0.18095564,1
-0.466255823,-3.609730381,2.053358931,0.217144693,2.17893603,2
-1.903716469,-0.216595939,-1.622209877,0.52324005,-0.244874209,1
-0.972840181,-1.82723712,0.11699629,-1.483784017,-0.236200971,1
-0.831943161,-2.191365549,0.803970849,-0.849023463,0.326950614,2
-0.733319075,-2.284825561,-0.823042827,-2.283228535,0.463323526,1
-1.88800842,-2.630068602,-2.079711828,-1.332359501,1.17970401,1
-0.945767732,-0.481136108,-1.447288351,-1.619145476,-0.736505427,0
-1.353989888,-5.533532456,2.397741975,0.471945739,3.282766238,2
0.116075477,-2.226251066,0.900665457,-0.933164321,1.171608347,2
0.256933873,-1.532122376,-0.664878584,0.119250877,2.348196231,1
1.209678162,-0.968649526,0.111338133,0.468788166,2.476100789,1
-3.172263707,-6.051151361,0.254881682,-2.114114227,1.438316799,2
0.914479881,-0.047597013,0.903594264,-0.352682336,0.12226784,2
-0.553188528,-2.936362084,1.2263234,-0.426536916,1.427806458,2
-3.032316536,-1.773487308,0.650697624,-1.696507818,-2.806343866,1
-0.541041563,-2.370262389,0.453960023,-1.880824167,0.246536267,2
0.159837869,1.79625608,0.060567759,-1.001767683,-2.495868522,0
-0.220763818,1.187964413,-2.100412485,-2.442669164,-1.967681046,0
-0.331227352,-3.990581622,-1.75524687,-3.856855079,2.037603902,1
-1.435578136,-0.807330374,-0.280454965,1.361902109,0.61999632,1
-0.710906225,-2.828607316,-1.785652358,-2.016859553,1.848661353,1
